TilID Xstart Ystart UZ  EPSG   MinLon    MaxLon   MinLat    MaxLat
54MXB 600000 9700000 54S 32754 141.8996  142.889   -3.7071   -2.7127  
54MXC 600000 9800020 54S 32754 141.8991  142.8873  -2.8023   -1.8083  
54MXD 600000 9900040 54S 32754 141.8987  142.8861  -1.8975   -0.90388 
54MXE 600000 10000000 54S 32754 141.8986  142.8854  -0.99327  0        
54MXS 600000 9200020 54S 32754 141.9058  142.9046  -8.2295   -7.2333  
54MXT 600000 9300040 54S 32754 141.9041  142.9005  -7.3248   -6.329   
54MXU 600000 9400000 54S 32754 141.9027  142.8969  -6.4207   -5.4253  
54MXV 600000 9500020 54S 32754 141.9014  142.8938  -5.516    -4.5209  
54MYA 699960 9600040 54S 32754 142.8003  143.7916  -4.6096   -3.6142  
54MYB 699960 9700000 54S 32754 142.7987  143.7884  -3.7057   -2.7109  
54MYC 699960 9800020 54S 32754 142.7976  143.7859  -2.8013   -1.8071  
54MYD 699960 9900040 54S 32754 142.7969  143.7841  -1.8968   -0.9033  
54MYE 699960 10000000 54S 32754 142.7967  143.783   -0.9929   0        
54MYS 699960 9200020 54S 32754 142.811   143.8114  -8.2264   -7.2286  
54MYT 699960 9300040 54S 32754 142.8076  143.8053  -7.3221   -6.325   
54MYU 699960 9400000 54S 32754 142.8047  143.8001  -6.4183   -5.4218  
54MYV 699960 9500020 54S 32754 142.8023  143.7955  -5.514    -4.518   
54MZA 799980 9600040 54S 32754 143.7002  144.6919  -4.6067   -3.611   
54MZB 799980 9700000 54S 32754 143.6978  144.6877  -3.7034   -2.7085  
54MZC 799980 9800020 54S 32754 143.6962  144.6844  -2.7995   -1.8055  
54MZD 799980 9900040 54S 32754 143.6952  144.682   -1.8956   -0.90249 
54MZE 799980 10000000 54S 32754 143.6948  144.6806  -0.99229  0        
54MZS 799980 9200020 54S 32754 143.7163  144.718   -8.2213   -7.2222  
54MZT 799980 9300040 54S 32754 143.7113  144.71    -7.3176   -6.3193  
54MZU 799980 9400000 54S 32754 143.7069  144.7031  -6.4143   -5.4169  
54MZV 799980 9500020 54S 32754 143.7032  144.697   -5.5105   -4.514   
54NTF 199980 100020 54N 32654 138.3045  139.2908  -0.088443 0.90451  
54NTG 199980 200040 54N 32654 138.3035  139.2906  0.81552   1.809    
54NTH 199980 300000 54N 32654 138.3018  139.29    1.7189    2.713    
54NTJ 199980 400020 54N 32654 138.2995  139.289   2.6228    3.6174   
54NTK 199980 500040 54N 32654 138.2964  139.2876  3.5266    4.5219   
54NTL 199980 600000 54N 32654 138.2928  139.2857  4.43      5.4258   
54NTM 199980 700020 54N 32654 138.2884  139.2834  5.3338    6.3302   
54NTN 199980 800040 54N 32654 138.2833  139.2807  6.2376    7.2346   
54NTP 199980 900000 54N 32654 138.2776  139.2775  7.1408    8.1384   
54NUF 300000 100020 54N 32654 139.2027  140.1894  -0.088474 0.90482  
54NUG 300000 200040 54N 32654 139.2021  140.1893  0.81602   1.8096   
54NUH 300000 300000 54N 32654 139.2009  140.1891  1.7199    2.7139   
54NUJ 300000 400020 54N 32654 139.1994  140.1886  2.6244    3.6187   
54NUK 300000 500040 54N 32654 139.1974  140.1879  3.5288    4.5235   
54NUL 300000 600000 54N 32654 139.1949  140.187   4.4327    5.4277   
54NUM 300000 700020 54N 32654 139.192   140.1859  5.3371    6.3324   
54NUN 300000 800040 54N 32654 139.1886  140.1846  6.2415    7.2371   
54NUP 300000 900000 54N 32654 139.1848  140.1831  7.1453    8.1412   
54NVF 399960 100020 54N 32654 140.1009  141.0877  -0.088483 0.90491  
54NVG 399960 200040 54N 32654 140.1006  141.0878  0.81633   1.8098   
54NVH 399960 300000 54N 32654 140.1     141.0878  1.7206    2.7142   
54NVJ 399960 400020 54N 32654 140.0992  141.0879  2.6254    3.6191   
54NVK 399960 500040 54N 32654 140.0982  141.088   3.5301    4.5239   
54NVL 399960 600000 54N 32654 140.097   141.0881  4.4344    5.4282   
54NVM 399960 700020 54N 32654 140.0955  141.0882  5.3391    6.333    
54NVN 399960 800040 54N 32654 140.0938  141.0884  6.2438    7.2378   
54NVP 399960 900000 54N 32654 140.0919  141.0886  7.1479    8.142    
54NWF 499980 100020 54N 32654 140.9998  141.9866  -0.088483 0.90491  
54NWG 499980 200040 54N 32654 140.9998  141.987   0.81631   1.8098   
54NWH 499980 300000 54N 32654 140.9998  141.9876  1.7205    2.7142   
54NWJ 499980 400020 54N 32654 140.9998  141.9885  2.6253    3.6191   
54NWK 499980 500040 54N 32654 140.9998  141.9896  3.5301    4.5239   
54NWL 499980 600000 54N 32654 140.9998  141.9909  4.4342    5.4282   
54NWM 499980 700020 54N 32654 140.9998  141.9925  5.339     6.333    
54NWN 499980 800040 54N 32654 140.9998  141.9944  6.2436    7.2378   
54NWP 499980 900000 54N 32654 140.9998  141.9965  7.1477    8.142    
54NXF 600000 100020 54N 32654 141.8986  142.8853  -0.088472 0.9048   
54NXG 600000 200040 54N 32654 141.8987  142.886   0.81598   1.8096   
54NXH 600000 300000 54N 32654 141.899   142.8872  1.7199    2.7138   
54NXJ 600000 400020 54N 32654 141.8996  142.8888  2.6243    3.6186   
54NXK 600000 500040 54N 32654 141.9003  142.8909  3.5287    4.5234   
54NXL 600000 600000 54N 32654 141.9013  142.8935  4.4325    5.4276   
54NXM 600000 700020 54N 32654 141.9025  142.8966  5.3368    6.3323   
54NXN 600000 800040 54N 32654 141.904   142.9001  6.2412    7.2369   
54NXP 600000 900000 54N 32654 141.9056  142.9041  7.1449    8.141    
54NYF 699960 100020 54N 32654 142.7967  143.783   -0.088439 0.90446  
54NYG 699960 200040 54N 32654 142.7969  143.784   0.81546   1.8089   
54NYH 699960 300000 54N 32654 142.7975  143.7857  1.7188    2.7128   
54NYJ 699960 400020 54N 32654 142.7986  143.7881  2.6226    3.6173   
54NYK 699960 500040 54N 32654 142.8001  143.7913  3.5264    4.5217   
54NYL 699960 600000 54N 32654 142.802   143.7951  4.4296    5.4255   
54NYM 699960 700020 54N 32654 142.8045  143.7996  5.3334    6.3299   
54NYN 699960 800040 54N 32654 142.8073  143.8048  6.2371    7.2342   
54NYP 699960 900000 54N 32654 142.8107  143.8107  7.1403    8.138    
54NZF 799980 100020 54N 32654 143.6948  144.6805  -0.088384 0.9039   
54NZG 799980 200040 54N 32654 143.6951  144.6819  0.81473   1.8078   
54NZH 799980 300000 54N 32654 143.696   144.6841  1.7172    2.7111   
54NZJ 799980 400020 54N 32654 143.6977  144.6873  2.6202    3.615    
54NZK 799980 500040 54N 32654 143.6999  144.6914  3.5232    4.5189   
54NZL 799980 600000 54N 32654 143.7029  144.6965  4.4257    5.4222   
54NZM 799980 700020 54N 32654 143.7065  144.7024  5.3286    6.326    
54NZN 799980 800040 54N 32654 143.7108  144.7093  6.2316    7.2297   
54NZP 799980 900000 54N 32654 143.7158  144.7172  7.1339    8.1329   
54PTA 199980 1600020 54N 32654 138.2172  139.2427  13.4647   14.4662  
54PTB 199980 1700040 54N 32654 138.2055  139.2359  14.3681   15.3701  
54PTC 199980 1800000 54N 32654 138.1931  139.2285  15.2708   16.2733  
54PTQ 199980 1000020 54N 32654 138.2711  139.2739  8.0445    9.0427   
54PTR 199980 1100040 54N 32654 138.264   139.2698  8.9482    9.9469   
54PTS 199980 1200000 54N 32654 138.2561  139.2653  9.8513    10.8506  
54PTT 199980 1300020 54N 32654 138.2475  139.2604  10.7549   11.7547  
54PTU 199980 1400040 54N 32654 138.2381  139.255   11.6584   12.6588  
54PTV 199980 1500000 54N 32654 138.228   139.2491  12.5613   13.5623  
54PUA 300000 1600020 54N 32654 139.1445  140.1666  13.4732   14.4713  
54PUB 300000 1700040 54N 32654 139.1367  140.1634  14.3771   15.3756  
54PUC 300000 1800000 54N 32654 139.1284  140.1599  15.2804   16.2791  
54PUQ 300000 1000020 54N 32654 139.1805  140.1814  8.0496    9.0458   
54PUR 300000 1100040 54N 32654 139.1757  140.1795  8.9538    9.9504   
54PUS 300000 1200000 54N 32654 139.1704  140.1773  9.8575    10.8544  
54PUT 300000 1300020 54N 32654 139.1647  140.175   10.7616   11.7588  
54PUU 300000 1400040 54N 32654 139.1585  140.1724  11.6657   12.6633  
54PUV 300000 1500000 54N 32654 139.1517  140.1696  12.5692   13.5671  
54PVA 399960 1600020 54N 32654 140.0717  141.0906  13.4783   14.4728  
54PVB 399960 1700040 54N 32654 140.0679  141.0909  14.3826   15.3771  
54PVC 399960 1800000 54N 32654 140.0637  141.0914  15.2862   16.2808  
54PVQ 399960 1000020 54N 32654 140.0898  141.0888  8.0526    9.0467   
54PVR 399960 1100040 54N 32654 140.0874  141.089   8.9572    9.9514   
54PVS 399960 1200000 54N 32654 140.0847  141.0893  9.8612    10.8555  
54PVT 399960 1300020 54N 32654 140.0819  141.0896  10.7657   11.76    
54PVU 399960 1400040 54N 32654 140.0787  141.0899  11.6701   12.6645  
54PVV 399960 1500000 54N 32654 140.0754  141.0902  12.574    13.5684  
54PWA 499980 1600020 54N 32654 140.9998  142.0186  13.478    14.4728  
54PWB 499980 1700040 54N 32654 140.9998  142.0229  14.3822   15.3771  
54PWC 499980 1800000 54N 32654 140.9998  142.0274  15.2858   16.2808  
54PWQ 499980 1000020 54N 32654 140.9998  141.9989  8.0524    9.0467   
54PWR 499980 1100040 54N 32654 140.9998  142.0015  8.9569    9.9514   
54PWS 499980 1200000 54N 32654 140.9998  142.0044  9.8609    10.8555  
54PWT 499980 1300020 54N 32654 140.9998  142.0075  10.7654   11.76    
54PWU 499980 1400040 54N 32654 140.9998  142.0109  11.6698   12.6645  
54PWV 499980 1500000 54N 32654 140.9998  142.0146  12.5737   13.5685  
54PXA 600000 1600020 54N 32654 141.9239  142.9464  13.4725   14.471   
54PXB 600000 1700040 54N 32654 141.9275  142.9546  14.3764   15.3752  
54PXC 600000 1800000 54N 32654 141.9314  142.9633  15.2797   16.2788  
54PXQ 600000 1000020 54N 32654 141.9075  142.9086  8.0492    9.0456   
54PXR 600000 1100040 54N 32654 141.9097  142.9137  8.9534    9.9502   
54PXS 600000 1200000 54N 32654 141.912   142.9192  9.857     10.8541  
54PXT 600000 1300020 54N 32654 141.9146  142.9252  10.7611   11.7586  
54PXU 600000 1400040 54N 32654 141.9175  142.9317  11.6652   12.663   
54PXV 600000 1500000 54N 32654 141.9206  142.9388  12.5686   13.5667  
54PYA 699960 1600020 54N 32654 142.8472  143.8731  13.4637   14.4655  
54PYB 699960 1700040 54N 32654 142.8544  143.8851  14.367    15.3693  
54PYC 699960 1800000 54N 32654 142.8621  143.8979  15.2696   16.2726  
54PYQ 699960 1000020 54N 32654 142.8145  143.8174  8.0439    9.0422   
54PYR 699960 1100040 54N 32654 142.8187  143.8248  8.9476    9.9464   
54PYS 699960 1200000 54N 32654 142.8234  143.8329  9.8506    10.85    
54PYT 699960 1300020 54N 32654 142.8287  143.8418  10.7541   11.7541  
54PYU 699960 1400040 54N 32654 142.8344  143.8515  11.6576   12.6582  
54PYV 699960 1500000 54N 32654 142.8405  143.8619  12.5604   13.5616  
54PZA 799980 1600020 54N 32654 143.7706  144.7995  13.4515   14.4564  
54PZB 799980 1700040 54N 32654 143.7814  144.8154  14.3539   15.3596  
54PZC 799980 1800000 54N 32654 143.7929  144.8323  15.2557   16.2622  
54PZQ 799980 1000020 54N 32654 143.7215  144.726   8.0367    9.0366   
54PZR 799980 1100040 54N 32654 143.7279  144.7357  8.9395    9.9402   
54PZS 799980 1200000 54N 32654 143.7349  144.7465  9.8417    10.8433  
54PZT 799980 1300020 54N 32654 143.7427  144.7582  10.7444   11.7468  
54PZU 799980 1400040 54N 32654 143.7513  144.7709  11.647    12.6502  
54PZV 799980 1500000 54N 32654 143.7605  144.7847  12.5491   13.5531  
54QTD 199980 1900020 54N 32654 138.1799  139.2207  16.1739   17.1771  
54QTE 199980 2000040 54N 32654 138.1658  139.2123  17.077    18.0807  
54QTF 199980 2100000 54N 32654 138.1509  139.2035  17.9794   18.9837  
54QTG 199980 2200020 54N 32654 138.1351  139.194   18.8823   19.8872  
54QTH 199980 2300040 54N 32654 138.1184  139.1841  19.7851   20.7905  
54QTJ 199980 2400000 54N 32654 138.1008  139.1735  20.6872   21.6932  
54QTK 199980 2500020 54N 32654 138.0823  139.1624  21.5898   22.5964  
54QTL 199980 2600040 54N 32654 138.0628  139.1507  22.4923   23.4994  
54QTM 199980 2700000 54N 32654 138.0423  139.1384  23.3941   24.4018  
54QUD 300000 1900020 54N 32654 139.1196  140.1562  16.1842   17.1832  
54QUE 300000 2000040 54N 32654 139.1102  140.1522  17.0879   18.0872  
54QUF 300000 2100000 54N 32654 139.1002  140.148   17.9909   18.9905  
54QUG 300000 2200020 54N 32654 139.0897  140.1435  18.8944   19.8943  
54QUH 300000 2300040 54N 32654 139.0786  140.1388  19.7978   20.7981  
54QUJ 300000 2400000 54N 32654 139.0668  140.1338  20.7006   21.7011  
54QUK 300000 2500020 54N 32654 139.0544  140.1285  21.6038   22.6046  
54QUL 300000 2600040 54N 32654 139.0414  140.123   22.5069   23.5081  
54QUM 300000 2700000 54N 32654 139.0278  140.1171  23.4094   24.4108  
54QVD 399960 1900020 54N 32654 140.0593  141.0918  16.1904   17.185   
54QVE 399960 2000040 54N 32654 140.0546  141.0922  17.0944   18.089   
54QVF 399960 2100000 54N 32654 140.0496  141.0927  17.9978   18.9925  
54QVG 399960 2200020 54N 32654 140.0443  141.0932  18.9017   19.8964  
54QVH 399960 2300040 54N 32654 140.0387  141.0938  19.8055   20.8002  
54QVJ 399960 2400000 54N 32654 140.0329  141.0944  20.7086   21.7034  
54QVK 399960 2500020 54N 32654 140.0267  141.095   21.6122   22.607   
54QVL 399960 2600040 54N 32654 140.0202  141.0956  22.5157   23.5105  
54QVM 399960 2700000 54N 32654 140.0133  141.0963  23.4186   24.4134  
54QWD 499980 1900020 54N 32654 140.9998  142.0323  16.1899   17.185   
54QWE 499980 2000040 54N 32654 140.9998  142.0375  17.094    18.0891  
54QWF 499980 2100000 54N 32654 140.9998  142.0429  17.9974   18.9925  
54QWG 499980 2200020 54N 32654 140.9998  142.0487  18.9012   19.8964  
54QWH 499980 2300040 54N 32654 140.9998  142.0548  19.805    20.8002  
54QWJ 499980 2400000 54N 32654 140.9998  142.0613  20.7081   21.7034  
54QWK 499980 2500020 54N 32654 140.9998  142.0681  21.6117   22.607   
54QWL 499980 2600040 54N 32654 140.9998  142.0752  22.5151   23.5106  
54QWM 499980 2700000 54N 32654 140.9998  142.0827  23.418    24.4134  
54QXD 600000 1900020 54N 32654 141.9355  142.9725  16.1834   17.1828  
54QXE 600000 2000040 54N 32654 141.9399  142.9824  17.087    18.0868  
54QXF 600000 2100000 54N 32654 141.9446  142.9928  17.99     18.9901  
54QXG 600000 2200020 54N 32654 141.9495  143.0039  18.8935   19.8939  
54QXH 600000 2300040 54N 32654 141.9548  143.0155  19.7968   20.7976  
54QXJ 600000 2400000 54N 32654 141.9603  143.0279  20.6995   21.7006  
54QXK 600000 2500020 54N 32654 141.9662  143.0408  21.6027   22.6041  
54QXL 600000 2600040 54N 32654 141.9723  143.0545  22.5058   23.5075  
54QXM 600000 2700000 54N 32654 141.9788  143.0688  23.4082   24.4102  
54QYD 699960 1900020 54N 32654 142.8704  143.9116  16.1727   17.1762  
54QYE 699960 2000040 54N 32654 142.8792  143.9261  17.0757   18.0798  
54QYF 699960 2100000 54N 32654 142.8885  143.9415  17.9781   18.9828  
54QYG 699960 2200020 54N 32654 142.8984  143.9578  18.8809   19.8862  
54QYH 699960 2300040 54N 32654 142.9089  143.975   19.7836   20.7895  
54QYJ 699960 2400000 54N 32654 142.9199  143.9932  20.6857   21.6922  
54QYK 699960 2500020 54N 32654 142.9316  144.0123  21.5882   22.5953  
54QYL 699960 2600040 54N 32654 142.9439  144.0325  22.4905   23.4982  
54QYM 699960 2700000 54N 32654 142.9569  144.0536  23.3923   24.4006  
54QZD 799980 1900020 54N 32654 143.8053  144.8504  16.1579   17.1653  
54QZE 799980 2000040 54N 32654 143.8184  144.8696  17.0601   18.0683  
54QZF 799980 2100000 54N 32654 143.8324  144.8899  17.9615   18.9706  
54QZG 799980 2200020 54N 32654 143.8472  144.9114  18.8635   19.8734  
54QZH 799980 2300040 54N 32654 143.8629  144.9342  19.7653   20.7761  
54QZJ 799980 2400000 54N 32654 143.8795  144.9582  20.6664   21.6781  
54QZK 799980 2500020 54N 32654 143.897   144.9834  21.568    22.5805  
54QZL 799980 2600040 54N 32654 143.9155  145.01    22.4695   23.4829  
54QZM 799980 2700000 54N 32654 143.9349  145.0379  23.3703   24.3845  
54RTN 199980 2800020 54N 32654 138.0208  139.1255  24.2963   25.3046  
54RTP 199980 2900040 54N 32654 137.9982  139.1118  25.1984   26.2073  
54RTQ 199980 3000000 54N 32654 137.9745  139.0976  26.0999   27.1094  
54RTR 199980 3100020 54N 32654 137.9497  139.0826  27.0017   28.0118  
54RTS 199980 3200040 54N 32654 137.9237  139.0669  27.9034   28.9141  
54RTT 199980 3300000 54N 32654 137.8965  139.0505  28.8044   29.8158  
54RTU 199980 3400020 54N 32654 137.868   139.0333  29.7059   30.7179  
54RTV 199980 3500040 54N 32654 137.8382  139.0153  30.6072   31.6198  
54RUN 300000 2800020 54N 32654 139.0134  140.111   24.3123   25.314   
54RUP 300000 2900040 54N 32654 138.9983  140.1045  25.2151   26.2171  
54RUQ 300000 3000000 54N 32654 138.9825  140.0977  26.1172   27.1195  
54RUR 300000 3100020 54N 32654 138.9659  140.0906  27.0197   28.0224  
54RUS 300000 3200040 54N 32654 138.9486  140.0832  27.9221   28.9251  
54RUT 300000 3300000 54N 32654 138.9304  140.0754  28.8239   29.8272  
54RUU 300000 3400020 54N 32654 138.9114  140.0672  29.726    30.7297  
54RUV 300000 3500040 54N 32654 138.8915  140.0587  30.6281   31.632   
54RVN 399960 2800020 54N 32654 140.0061  141.097   24.3219   25.3167  
54RVP 399960 2900040 54N 32654 139.9986  141.0977  25.2251   26.2199  
54RVQ 399960 3000000 54N 32654 139.9907  141.0985  26.1276   27.1224  
54RVR 399960 3100020 54N 32654 139.9824  141.0993  27.0306   28.0254  
54RVS 399960 3200040 54N 32654 139.9737  141.1001  27.9334   28.9282  
54RVT 399960 3300000 54N 32654 139.9646  141.101   28.8356   29.8304  
54RVU 399960 3400020 54N 32654 139.9551  141.102   29.7382   30.733   
54RVV 399960 3500040 54N 32654 139.9451  141.1029  30.6406   31.6355  
54RWN 499980 2800020 54N 32654 140.9998  142.0906  24.3212   25.3167  
54RWP 499980 2900040 54N 32654 140.9998  142.0989  25.2244   26.2199  
54RWQ 499980 3000000 54N 32654 140.9998  142.1076  26.1269   27.1225  
54RWR 499980 3100020 54N 32654 140.9998  142.1167  27.0298   28.0254  
54RWS 499980 3200040 54N 32654 140.9998  142.1262  27.9326   28.9283  
54RWT 499980 3300000 54N 32654 140.9998  142.1362  28.8348   29.8305  
54RWU 499980 3400020 54N 32654 140.9998  142.1467  29.7373   30.7331  
54RWV 499980 3500040 54N 32654 140.9998  142.1576  30.6398   31.6355  
54RXN 600000 2800020 54N 32654 141.9856  143.0839  24.311    25.3134  
54RXP 600000 2900040 54N 32654 141.9928  143.0997  25.2137   26.2164  
54RXQ 600000 3000000 54N 32654 142.0003  143.1163  26.1158   27.1188  
54RXR 600000 3100020 54N 32654 142.0082  143.1337  27.0183   28.0217  
54RXS 600000 3200040 54N 32654 142.0164  143.1519  27.9206   28.9244  
54RXT 600000 3300000 54N 32654 142.025   143.1709  28.8223   29.8264  
54RXU 600000 3400020 54N 32654 142.0341  143.1909  29.7244   30.7289  
54RXV 600000 3500040 54N 32654 142.0436  143.2117  30.6264   31.6312  
54RYN 699960 2800020 54N 32654 142.9705  144.0759  24.2944   25.3034  
54RYP 699960 2900040 54N 32654 142.9848  144.0992  25.1964   26.206   
54RYQ 699960 3000000 54N 32654 142.9998  144.1236  26.0978   27.108   
54RYR 699960 3100020 54N 32654 143.0155  144.1492  26.9996   28.0104  
54RYS 699960 3200040 54N 32654 143.032   144.1761  27.9012   28.9127  
54RYT 699960 3300000 54N 32654 143.0493  144.2042  28.8021   29.8143  
54RYU 699960 3400020 54N 32654 143.0674  144.2336  29.7035   30.7163  
54RYV 699960 3500040 54N 32654 143.0863  144.2643  30.6047   31.6181  
54RZN 799980 2800020 54N 32654 143.9553  145.0673  24.2715   25.2866  
54RZP 799980 2900040 54N 32654 143.9767  145.0981  25.1725   26.1886  
54STA 199980 3600000 54N 32654 137.807   138.9965  31.5077   32.521   
54STB 199980 3700020 54N 32654 137.7745  138.9768  32.4087   33.4227  
54STC 199980 3800040 54N 32654 137.7404  138.9562  33.3095   34.3242  
54STD 199980 3900000 54N 32654 137.7048  138.9346  34.2097   35.225   
54STE 199980 4000020 54N 32654 137.6676  138.9121  35.1102   36.1262  
54STF 199980 4100040 54N 32654 137.6287  138.8886  36.0105   37.0273  
54STG 199980 4200000 54N 32654 137.588   138.864   36.9101   37.9277  
54STH 199980 4300020 54N 32654 137.5455  138.8382  37.8101   38.8284  
54STJ 199980 4400040 54N 32654 137.501   138.8113  38.7099   39.729   
54SUA 300000 3600000 54N 32654 138.8707  140.0498  31.5294   32.5337  
54SUB 300000 3700020 54N 32654 138.849   140.0404  32.4312   33.4358  
54SUC 300000 3800040 54N 32654 138.8262  140.0306  33.3328   34.3377  
54SUD 300000 3900000 54N 32654 138.8025  140.0204  34.2337   35.239   
54SUE 300000 4000020 54N 32654 138.7776  140.0097  35.135    36.1407  
54SUF 300000 4100040 54N 32654 138.7516  139.9985  36.0362   37.0422  
54SUG 300000 4200000 54N 32654 138.7245  139.9869  36.9366   37.9431  
54SUH 300000 4300020 54N 32654 138.6961  139.9747  37.8375   38.8444  
54SUJ 300000 4400040 54N 32654 138.6664  139.9619  38.7382   39.7455  
54SVA 399960 3600000 54N 32654 139.9347  141.1039  31.5424   32.5373  
54SVB 399960 3700020 54N 32654 139.9238  141.105   32.4446   33.4395  
54SVC 399960 3800040 54N 32654 139.9124  141.1061  33.3467   34.3416  
54SVD 399960 3900000 54N 32654 139.9005  141.1073  34.2481   35.243   
54SVE 399960 4000020 54N 32654 139.8881  141.1085  35.1499   36.1448  
54SVF 399960 4100040 54N 32654 139.8751  141.1098  36.0516   37.0465  
54SVG 399960 4200000 54N 32654 139.8615  141.1111  36.9526   37.9475  
54SVH 399960 4300020 54N 32654 139.8472  141.1125  37.854    38.8489  
54SVJ 399960 4400040 54N 32654 139.8324  141.1139  38.7552   39.7502  
